country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-33,GISAID,2303,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,AT.1,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,AY.4.2,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.1.529,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.1.7,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.1.7+E484K,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.351,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.427/B.1.429,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.525,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.526,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.616,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.617,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.617.1,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.617.2,1,1,100.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.617.3,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.620,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.621,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,B.1.640,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,C.1.2,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,C.37,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,P.1,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,P.3,0,1,0.0
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,UNK,0,,
Cyprus,CY,2021-34,GISAID,1779,1,0.1,Yes,Other,0,1,0.0
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-35,GISAID,1481,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-36,GISAID,1030,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-37,GISAID,859,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-38,GISAID,693,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-39,GISAID,634,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-40,GISAID,739,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-41,GISAID,895,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-42,GISAID,924,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-43,GISAID,1042,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-44,GISAID,1411,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-45,GISAID,1695,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.617,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.617.1,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.617.2,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.617.3,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.620,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.621,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,B.1.640,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,C.1.2,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,C.37,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,P.1,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,P.3,0,0,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,UNK,0,,
Cyprus,CY,2021-46,GISAID,2391,0,0.0,Yes,Other,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,AT.1,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,AY.4.2,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.1.529,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.1.7,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.1.7+E484K,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.351,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.427/B.1.429,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.525,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.526,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.616,0,0,
Cyprus,CY,2021-47,GISAID,3034,0,0.0,Yes,B.1.617,0,0,
